irep,clh,resch,klun,kbra,khrt,kskn,kmus,kadi,kspl,kgio,khep,kkid,kres
250,12.178095469454645,0.6748613440098494,3.200905100581134,0.7598136770505134,2.423985766425015,0.6040294957078642,0.34711878549022845,0.3453847480359481,5.800565923696425,2.7601012378827607,4.05379014600675,14.944821272083106,3.506282542758344
251,14.666520040825748,0.8763157878940373,8.072498106712931,0.8962327859788145,5.334295329082856,0.7341929769742752,1.0245819065423432,0.44747358463284753,1.8067501969532476,4.1633578246771705,1.557933477275048,9.759431790169101,2.955850598017256
252,18.40250019523984,1.0383360702745177,1.0595466807375122,0.5019096680797511,3.900715397543121,0.7594214687335998,1.029164882965186,0.31245504086534026,3.197457465400452,3.838425160656567,2.0721310538017272,10.224484136537784,4.274245247003185
253,7.512106623094695,0.5195809335602235,2.2027180501557035,0.9651785688060788,2.529400164346384,1.3603359517298823,0.7879615581891287,0.5841488808722931,3.954762956138401,2.5964223062054184,1.791730402606944,7.623885439578398,3.1048431396802862
254,10.306593466814915,0.81163091196675885,4.658049246086909,0.8013842067967468,3.729163468706888,1.0444069503213882,1.2122991875468383,0.6782575503304273,1.7046610187664486,2.3184782741622367,7.668506780540599,5.52577018373666,6.077851351567089
255,25.823656362414305,0.6590887435326447,1.3924614756810116,0.8810442074929518,1.8769825186988838,2.003437877293583,0.9151241083173699,0.4781824517502837,5.484734535006052,2.7999993463689736,1.7371527932588025,10.184086468066482,4.008341569874308
256,12.775144617378375,0.8354858987663465,2.1013090048065193,0.9571665701124187,14.140124117198313,0.5767693346543481,0.5999195611719618,0.39948910129856885,4.834336584273879,7.2016288963643476,7.006682095925559,9.41669514079072,3.946033163189418
257,8.434002889023628,0.7075768400838673,3.1814226499940137,0.8029439898328885,5.318634319772633,0.5008747478172716,1.2960486217002705,0.4933067229228525,1.646644860117415,2.629036995154112,6.077231531193715,12.301389047115377,2.2799614108998134
258,21.44815531065924,0.4896989599572906,3.6893495278924138,0.6405838278474065,3.763424561942364,0.7237069739147953,1.3935205116210108,0.48268111819559284,1.0398723458997028,4.002284237303764,3.752498065689214,3.3190380945197595,4.662371571015027
259,9.79450413371475,0.5050553052803494,4.121887155494345,0.6704063814679884,4.476171892656698,0.9829583079931853,2.1402939872833255,0.3212714747493005,1.4102093291921212,6.902139817190961,5.094820189534612,9.267909497082348,4.960262050729588
260,15.285565436130554,0.34572752271631463,1.6345298890988376,1.475445903371783,5.704018818175603,0.3368416463215736,3.2316823368546896,0.59070490678343,3.0929712936306797,2.5468571368223674,2.375076378820577,6.412067581779284,5.626503535909006
261,9.27439726792909,0.5084714038630257,2.3241301482105716,1.2263025928997682,4.965866857186949,0.6497377718697017,1.21550199136435,0.30188513569825387,4.220591180044229,5.244107957225544,2.898710355244405,8.039238901721555,6.538002729497789
262,12.838285108810057,0.7152275891684438,2.846252745741011,0.8123725113068767,2.9797347670865375,0.6154049592755189,0.780130417666564,0.33074029280283684,1.2844172739956667,7.438715041992306,3.5921828190350724,9.798669319218382,4.542752447460447
263,18.079885744306477,0.5281950112124558,2.813727458091246,0.8397859240078929,2.767903146912148,0.3993548934290026,0.7910861391570476,1.4329327567703496,2.7520096543811436,4.276894772914534,1.6420496252415027,7.670596690752657,5.604890319449122
264,10.9738717543089,0.4825046259933243,10.225036839892299,0.9488014072478104,5.597767944498216,0.6323398332395592,0.5496008994852103,0.5586431850597087,4.033323453288205,7.238543705945823,2.9920610405995336,10.196878030113574,2.325390776807482
265,14.58153418924744,1.068820684336709,5.977904820840764,1.609430076901066,2.2830597106783217,0.8391233757504523,0.5813293943638453,0.36855456207525417,2.089328306723279,4.181385798328955,1.7426788702057843,5.612906935816891,2.8046331825954645
266,11.62111847017709,0.5456579100079062,4.516432791501469,0.7856413079557671,4.346029757264339,0.2925663058248048,1.174235152483242,0.42010934794511906,1.2470115419643784,3.584304720721164,9.670671444549257,13.414989798032428,3.9700993114481147
267,17.47996226242448,0.8130255887236547,3.457436685816933,0.5566733201233927,3.5339013917770985,0.5880779131178984,1.0830931090322462,0.41225364115956487,3.9097779300648483,5.506296776614318,5.717773795671779,12.08293927150878,4.22707333797633
268,16.010917205732827,0.6194014263357998,4.070519007310173,0.26492669597101676,5.819009929055959,0.8654492882253096,0.6513509501331473,0.2240311012542601,1.3671943158583992,2.063815898910458,4.678448675610665,8.066304724924946,3.9702469570642567
269,15.25358911658074,0.9088049800521767,4.226353130660756,0.7309948134235081,3.4335763385848583,0.25837705288401563,1.2976852242341619,0.4158681024951003,2.7443545477876383,3.1671557489851185,4.405065618058059,3.7562556948249344,2.951626032147407
270,13.142145663951293,0.8833398822079398,3.0639023948778936,0.762330022718895,2.9255109558607537,0.6307575383196894,0.6873966358978616,0.2772716759407761,2.791074674271257,1.2902090470382048,4.4643735727933604,3.1993676560500375,4.237811720126043
271,15.107269352139156,0.5541494908410165,2.3332231256949787,1.4064713940324909,1.901503698367282,0.3192783154376234,0.6522670110367627,0.5099239832078246,2.045121046523657,1.5042679558033367,2.954634551175886,13.133732575111345,2.508710762463439
272,16.255786811955158,0.5404097349614815,3.7965570837256783,0.7033630099962319,2.8188941578066857,0.23856427428417093,1.0586458889736554,0.21071653509994234,1.542787572707051,4.290332253880357,6.532116352067184,7.050288024856238,1.909943969801891
273,12.127503358670705,0.6037994944505688,4.660788428942211,0.6875339249357407,3.339745168024779,1.2083853902379744,1.0411956602414678,0.33674472723293175,0.7161152643271869,1.9727658904497543,3.2826603968603094,10.649063067481825,6.004853368939154
274,11.994011702205306,0.8942721931541414,5.025267367407937,0.6694093631637508,2.3642645739869828,0.7395991687203468,1.0359288151501955,0.4069540133859389,1.5172236041071558,3.3896101835501504,4.342835786180026,12.745981456124628,4.387143203985437
275,16.75041597339667,0.5167425946678309,2.998476606284033,0.8534738288556214,2.508679245357385,0.31750913055378116,0.7086525559262332,0.3769646682320151,0.8578580617452577,2.347110048455776,7.849030117954125,8.663222005163059,4.78331452683222
276,21.165057567820465,0.8041035524328569,2.4921725231453413,1.3945582873415996,3.0323904288316275,0.44909758848160497,0.5505018646734946,0.6247633636498648,2.548903557937653,3.2416840282461017,4.21157017865875,5.965485897976646,3.599621776276989
277,22.616937868745463,0.6752910233910249,3.1929564541090842,0.6664274125730651,3.732031677635053,0.8153213269972374,1.0791969739105984,0.12388800498085563,1.1794052009837879,1.680052386013264,4.2852488587231345,8.016057978069846,4.028714546764291
278,8.522558206435933,0.5250991392193001,2.768658833477015,0.526495739275151,3.5247321811613976,0.9347950393347688,0.594245144621135,0.36293283780422547,2.259840969931504,1.4269791793719935,3.3846135449891137,4.45735148003255,4.305452950751429
279,16.639127525526387,0.9704581610065566,2.1178273096135016,0.7008611191673509,2.1140424261090884,0.8078317978576284,1.5529279203555162,0.5500617896323591,2.1580960979815176,4.018467050374148,3.37962730381578,12.085058671750586,8.389137149881305
280,13.31021988505292,1.0086320267338447,5.531697603200037,1.0006334486963158,5.6701762275547845,0.7516475672142141,1.650470580152469,0.39719243294399814,2.001588424194022,4.71551951781324,2.7670303569828407,9.55215083021459,5.418491155263832
281,15.4681497317786,0.5324083034589646,1.2138058865224437,0.9532474510536368,3.617498165263179,0.8027242972007319,0.6988723574030028,0.3633744547628521,3.5315455596508043,3.8546615849966104,2.4098687016828593,6.045795596691268,2.5958097989418247
282,14.072148908817562,0.7769083997358809,1.7107633133912186,1.270494703966176,2.305840994073593,1.5196307446112938,1.1749430979174413,0.2721744129530805,2.0545190420521795,6.9619896475975445,1.7468452564541708,5.729054121876593,5.014546937602386
283,8.714990886714848,0.5515517491438013,4.320797869195936,0.67488697523503,1.3090308269417932,2.5566534781400128,0.47736094751469793,0.24403199928328131,3.322666547997643,6.3761406717532205,5.933027017145475,17.390789337471734,3.133920560631992
284,12.379110244671848,0.6083972599278004,5.051190126310272,0.9163313986305421,5.886412794232768,0.6098820355200092,1.360526178149659,0.9436420684016275,3.6458544369344157,4.67091434755036,3.5867262023785518,7.014616416589001,2.3608308465480996
285,13.020979938336136,0.6215168518414841,4.106129460386121,1.1835908425618487,5.531079379271143,0.5090090070147519,0.5782665410933023,0.19752842420915578,2.15200654948539,1.990767787658752,2.731229091249854,10.992234357484023,4.563195665056408
286,16.91309199467718,1.8249091423360329,3.4971291378458442,0.7906250848932238,3.325084348641475,0.5141325782688525,0.7679564775873581,0.30871052636400487,2.1444209954308096,5.49540787745876,7.727336017266118,11.290890173134665,2.4461763400617893
287,22.26409309702384,0.8057862883940655,3.4365117965056835,0.8356835783619617,2.2512252818140053,0.4916236594209897,1.2002101424900036,0.3728540744363256,0.37972633140689027,5.708921922504527,5.059517410022536,5.013300486806915,4.288622637352099
288,9.328784579112344,1.2614788232509273,3.651743286960055,0.7481530666364246,5.444250289770138,0.8169118231904565,0.8370743170168072,0.5065663145305103,1.7042768943172302,6.146051969210988,4.176209842019677,6.049760660630645,2.0698607011609096
289,15.73825613516986,0.7030561950601263,8.731675179471887,0.745650406245686,5.010265953347042,0.22751964389428317,1.3602303387898138,0.4555203380146056,0.7679496015792284,3.9730418395520473,5.352113509548822,8.915629540697916,3.017265698619773
290,11.270373137150324,0.7996297990994368,2.483677332437709,0.7804150374001222,8.33201079501018,1.6718933030607848,0.692881901769851,0.3176645987732058,0.860700327137277,4.682898502311879,1.495427017662551,5.481544241104445,2.0687090954310277
291,23.929539174663148,0.7016563631855622,4.500699062118905,0.7018887221991016,2.603935642960212,1.2258134011648167,1.4006933053018003,0.15733988369917803,3.4761136582962724,3.0243367528759526,3.13494239440454,10.956958312238932,3.69918712445096
292,8.967035541789917,0.6897105614899538,1.9313377970824255,1.100237619758136,3.9971517498474376,0.468258080144853,1.1003395002945762,0.5416815104608129,0.9440984408766057,5.412573428847745,3.6423730639104686,16.12067547765988,3.72562594782312
293,8.758704456978085,0.7344706209773594,4.868417728986288,1.0677842256070356,4.459339685637956,0.4768185410654009,0.6047774632052932,0.37514545879067207,4.141844727474738,5.58732608356662,2.6912807549335414,18.933299636886648,4.64682428558369
294,14.853083649695211,0.8859208752065867,4.160048403406751,1.5931704711931698,2.786395468724084,0.7514546862141177,1.0816298506891218,0.6599094114139292,1.9059377191695486,2.380570036933354,1.593213453936444,5.843268291742308,2.829306289677794
295,15.381807652363506,1.027659721466484,7.363027983101251,1.4824703814793947,3.504459486907341,0.33419997198976875,1.0212618555791602,0.5059705235735746,1.6481848667709762,4.0867474675417625,5.800658020702672,10.692048119672473,4.157370737593238
296,13.558417686180366,0.6351481900508696,2.3001566659165134,0.9548781680185565,5.4084206494301785,0.5209939640139318,0.6501780165322504,0.6053557577983493,2.7976797298645115,1.5170907409783816,2.2138014200915728,5.525758320553874,3.0724133477986375
297,11.336152327509685,0.5279940266311413,7.408807242465549,0.9923995646586269,5.22433355879794,1.1320886260243208,0.697980072880513,0.32751084654914697,0.7396312614689545,4.619094988245605,2.288241138915528,9.15009390075095,5.6077300738096705
298,11.487953669839914,0.9870919613989508,2.340646463578176,0.911960622238218,3.683179235132314,0.6874166428369279,1.5208179355173506,0.18062343277590134,2.6921668984590714,3.7055074780292623,4.49908465258129,10.658259607819415,3.2590804118967114
299,17.32876355453313,0.635363155240552,2.0054966199261064,0.7365759284264289,6.235445486163444,0.6314052068497328,0.9789351843878092,0.39074307270203995,3.529552305090299,4.483786576835249,4.912185721657883,7.537436839020887,4.171369325870999
300,11.038090671560656,0.8291419729954137,1.7166878601073894,0.6420533566871998,4.227611484508908,0.7374653977103655,1.2254919764343142,0.5959895984644845,3.10542134793996,1.176303404142312,3.447203857563904,12.272323256061101,1.4656228475575306
301,14.444048069753913,0.8350441817784101,3.433544105584848,0.734630915000931,3.3823749488785384,0.34562720532446495,0.93378402042346,0.4086997161976211,2.3529145006284597,2.8554989931683528,4.1883664038022355,6.42066212942063,4.917172339214931
302,11.821279848210313,0.7391812697982095,7.037129420745496,0.24040700481438307,5.311182112169856,0.6199203926235382,0.9050679563351159,0.40467426063129636,0.7943255749744246,6.59934874962847,3.1741950004966757,3.4502733769966616,4.747344010250717
303,6.3399421143192685,0.6963346175405921,3.090042485363671,0.8260571764859982,1.8032480975927208,0.40775018496398086,0.8060505409482959,0.4393173103620799,2.8584357390091206,2.36099726102241,1.499007325720405,4.413194764406796,3.516921704130685
304,10.831341820929515,0.6118523841132907,2.0058414957703943,0.5826510119311961,3.9415127993540287,1.3859334822044196,0.8927883780328063,0.6286306840393393,0.9263256615120689,2.389107218551554,0.8462019327773918,9.667430935303067,2.4348980929617303
305,9.555795224634688,0.8924167269457421,9.156656010029684,1.2112378495707277,1.9023998661836456,0.36504480653223936,1.1129840438254799,0.19217829724736782,4.736894120618323,4.78749388461258,3.271333011872758,15.250336172175338,4.8910323051844244
306,25.01436363699139,0.5692503327612009,1.941405403148835,0.34110819841531514,3.2708752556576397,0.5742005986140037,0.671865127157409,0.2851507326338748,3.225878786710542,2.591627434102595,6.066242523375187,24.70949302473943,1.9244813050927647
307,23.093543831450937,0.4979170671257204,3.8614827267631378,1.1888529978769382,4.9515411614304785,0.40174174394186246,0.5361359304648269,0.22529912119478007,0.6882005726280708,2.848394725468367,2.874589660319383,5.151899842402344,4.600397899105116
308,19.202618200230766,0.8020653658127511,2.3052215596032934,1.0338245177229242,2.2764511494961934,0.3754224936832905,0.889940811539361,0.5810861284598858,1.823780853338686,3.042151759364918,4.358414126188829,11.375573049154525,3.5838066697900124
309,10.332181155247733,0.9086194130502295,5.184900609579432,0.7153108410590423,3.8494360576115514,1.4443207004254437,1.0867702831132464,1.0997192890553458,1.0686435346150154,1.9664027196622123,3.7575537005349275,9.034420935389534,4.365435129267553
310,16.417965798106163,0.7275858173281753,7.4022626557172,0.7055897426080584,2.6566368919320738,0.6884828438032575,1.1686045443989654,0.37994432210679185,6.301568166243014,2.685514478020762,4.368282660281416,4.937257797356444,4.778481991620346
311,20.794955997989806,0.8786047797574996,2.2264142974989656,0.4585262032045488,2.583393874823355,1.1065298076878674,1.6352243499658863,0.409951435592545,1.5055251975530892,3.132755612578884,2.872957384176039,14.825540149040442,3.082539425325236
312,13.842698612094736,0.8271312174151348,2.460111202850396,1.1262088528545129,7.5215920869446,0.6148869804013797,1.3640385095888623,0.29169072008545033,4.0447661391656915,2.3028593394734163,3.261596660042581,6.410443638315089,5.228537318068984
313,15.208272153557896,0.5947343518684514,8.457917412879842,1.2455000164094066,3.5410711994989934,0.6624732523743463,0.7705672913335859,0.3323000263315694,1.5145024789046893,2.127757813474379,1.0138405226887934,8.735926559165703,5.316481271072391
314,15.775289374028324,0.4893267267571856,3.704263823605578,1.3993696882286215,2.607670583177853,0.3824915529405526,1.6063206013411186,0.4676826460749365,3.045384311192938,3.796354464288793,2.9408746415797813,5.755428071439817,8.668402002905014
315,12.606098596007321,0.6693809757894693,6.999175636189813,0.3885721043135072,4.897088486237848,0.8292725322785881,0.9115257898394459,0.9252637925261727,3.3409592768916276,4.5233867393397365,3.824019926091336,7.50239965363347,3.9849742427576103
316,10.823351321971181,0.5835930259010835,3.7647271878967263,0.8444916046367297,15.079841252243167,0.6659562374863688,1.1445103015643985,0.4060774539311439,2.1646095954785554,2.4200609261690005,8.51898616404543,18.448356124911257,3.7162846078015193
317,21.65568719393755,0.4720885913899047,2.4326273747071894,0.6027235459216782,4.2505215002543215,0.5005163965761927,1.0132591673246993,0.22470704030790356,1.9678168644225058,3.603817865301232,3.9867175827521444,11.426872460540123,3.584503647681044
318,14.864115383813429,0.5863646508623599,4.4350736988875825,0.37490811325376683,3.8995685083137,1.229085366236111,0.9460308474081608,0.317334417389362,1.63048694082239,3.101143094949779,1.8276380877807852,17.641636926054865,3.52481340913353
319,10.54648271309288,0.6945504753424123,2.6297564222147893,1.6364575846611655,3.403515826036577,0.8904479736923521,1.2958446830827013,0.27067308396127404,0.9664596960933477,1.7602958549977388,3.5193285942852266,13.733275362646356,3.986681707934397
320,8.786933784580741,0.5935118083406671,2.399545066321024,1.912175680297154,5.57780958962455,0.5924558597706235,1.0742231164714282,0.34727798167943746,1.5068395778874994,2.876680441114941,8.71582361947426,3.341720776143605,2.5837102876393963
321,23.372402037826035,0.4854089201670991,2.5554187817229552,1.6307008860115508,2.9097843556240073,1.1486827075238577,1.0043277001999804,0.14570778187594602,2.594971765726177,3.494467712891047,6.8909069029730405,7.28302818548067,1.8760181355745311
322,15.36750960250818,0.7517196574014392,9.52820311802226,1.066521406493546,3.1665319668062413,1.0515762593136864,1.7771702358377885,0.7138395607765424,1.5351784882816784,4.115461815375741,3.6641104741226282,12.641648970913405,3.3148363405555794
323,21.858372262203897,1.3379100994374282,3.2571953098593633,0.47674923983521256,4.09443497342091,0.6328181405113766,1.0772886940327095,0.2690245089595168,1.2970660874138313,5.683675142846931,4.147329461038003,12.563648810518147,3.6550307369277006
324,14.129002061229986,0.696201978094521,6.382335777718094,0.8570861565821482,7.015946049945217,1.0167538472756106,0.6005113395514755,0.17095181415538913,4.501789226190494,3.6558061120411827,4.3899479183853956,6.7370492866149,3.2839100841901456
325,12.803034896601782,0.6656395802755021,1.5633297503610606,1.398673855307179,2.685735561028937,0.43717869838767004,0.7651226823791748,0.6625553476840846,1.8070551629325873,5.857211371752641,3.2083246665660625,5.422156231162159,3.617357112011408
326,16.696101431925538,0.9575554662638798,3.8764756537741896,0.9738443651909052,4.312179790443614,1.207228860784009,0.9204512131532552,0.23627748216016517,5.097060300734725,3.450620767186326,3.7413717011465017,7.423803301396874,4.058211493862752
327,10.138213741727451,0.7323471670295119,2.16711508430391,0.6908933756813083,4.319856335134381,1.0144889344454058,0.8014609465883945,0.24958552853573984,1.2474401731848874,3.7358223139921645,3.9817331001459912,6.487480973651456,3.3887662391780378
328,12.233107827125274,0.9444621001986035,1.7197869182251757,0.6342976837789698,1.9996664707943743,0.6387477154824922,1.0969263584382791,0.4712308217655429,2.0856906327216125,4.967397663588613,2.268412676123548,20.132862837249977,8.332498039787119
329,15.209944717283738,0.5573091414689063,2.2188060951172552,0.4363825899516062,4.039999839616795,1.5086224494955056,1.1097026593012664,0.27553422796504784,2.094030504255941,7.724598961062282,5.430967961310926,5.92412768413998,4.13192888407557
330,13.428606042681773,0.516976427587603,4.607841495236174,0.7598211445083278,1.734122341455325,0.5836437444627656,0.7147727585084457,0.6306994125704498,0.38012296898892606,4.260038753657573,4.101826737220314,7.015095487016591,3.985836750834993
331,18.144240094381846,0.5409283605322651,8.011724579060683,0.284775897616911,2.0650800144218526,1.7708171497358507,0.8591759171194384,0.16940962252795472,2.020612357830057,2.2581179321760123,4.163001985952564,16.185979737691124,3.8569519364257294
332,11.997112998920029,0.4114935547548729,2.0760544999104638,1.077294904965657,2.8427888130136574,0.776720879342244,0.7512366230762139,0.19443429457132977,1.8973143730031305,2.6645028050466073,5.532222690763842,4.039308099841308,2.3457600072165152
333,13.613465573593514,0.942648919538124,6.469298232793692,1.2022060910477665,1.5948081615374765,1.2473587122249037,1.253176874434409,0.5512656981084358,1.6586252768192313,4.621050602514432,8.489682150476826,9.463378454874016,4.415625343621964
334,14.480184436713891,0.8127774149716668,1.829764832695932,1.61329056606874,4.378075509495762,1.3017966840349056,0.8285415655139358,0.16208976581126078,2.8403234670719124,4.260945467641029,2.386958399216266,3.943620708584789,2.6852690862323305
335,19.75489897031287,0.7607879904817626,6.776305785479821,0.6455788692421857,3.903000491865968,0.545304178552222,1.567844486876625,0.4536600336482615,1.2768719558920134,4.048133660378579,5.0783582120868225,6.807594843807195,2.2568440884702343
336,9.476790853762951,0.694448207320635,3.7644336644595566,0.7479978785759182,5.174164722079722,0.7122355714877434,0.6439618284423742,0.3950411669163825,1.241652737634612,1.9851986480072885,4.572304381506441,17.469842413734273,4.112804596278714
337,12.103455519785966,0.7459365891952571,4.777444172724534,0.9580652479252234,8.541600127341033,1.4769619587741332,1.0460056659629773,0.2965985024205533,2.2736755430535913,4.634443901616182,2.3136782600336407,6.440545467484654,2.9203971099035213
338,17.62434663099409,0.4752895173087264,3.4181910199390972,0.4895125784066327,4.866071887845177,1.1114204382970234,0.8935786255806201,0.6764267345860195,2.1690553650713333,1.3115835681479107,2.6447946116877157,9.120701209921068,4.172284775668591
339,10.721024347914012,0.5702495348803907,2.2792402262952405,0.618662061888973,7.064279528622543,0.8591311628433076,0.8487762302636149,0.5285342891707039,2.7184859220815984,3.610272366941201,6.523274390333531,4.551874887905771,6.850658526099811
340,10.045813000189378,0.43368660117448266,1.9578061821269905,1.3871350626936976,4.471546358151599,0.30417620387059147,0.987000717152381,0.3669573505190289,1.2800309881257965,2.6269026296069473,2.4833343384742244,9.609841030578442,3.5960667673592908
341,7.249961314695921,0.8676108792943567,2.8690118628683585,0.42500304098631614,6.215737797163369,0.8453044654681345,1.8905655527834913,0.9235135111594845,1.9312534722982677,1.7509498845594211,7.3321248293716295,7.428126343488784,2.63988295232873
342,21.664091974663364,0.7255459660331772,5.009099374765009,0.9298141921735044,2.6771834036750084,0.6441874743332306,1.127754466536665,0.754733601555889,1.3787446465854194,3.891101036488784,3.899234689944285,7.36765886262337,2.7730358227157
343,17.054533914333557,0.46174091189146654,1.7935487684074354,0.3556681185520026,4.684294843827908,0.7036877288247247,0.8557533869511602,0.4309467978308876,1.492818266902877,2.817812490985097,8.497100672802208,7.378090915925817,2.8816593136327984
344,12.323734591694977,0.5908301157287936,2.160874279844121,1.2261867728281672,2.3824180331924634,0.7879757900880812,0.867517890760209,0.5269304077398527,1.4780497531348706,2.1148201154083233,7.9300015325036535,9.472455560460075,2.233656484101264
345,14.240725208546602,0.44049723242087224,1.71214397178055,0.6666326028640936,1.8283310825916026,1.4904250281316056,0.7599911629118979,0.3163778480293121,1.3986173500440389,4.324002490474413,1.6957670474245843,12.26308519740261,5.396775343510102
346,18.234861633146163,0.7230877992135717,6.57328454359837,0.45299088219459416,4.552276734193986,0.7787313234450127,1.0471558932530567,1.011781657677347,0.771922865222876,1.8864300674457677,9.645159222789733,4.338768623873206,2.1826599580872044
347,15.941626194365309,0.530100202136954,4.766286368190127,0.4532409843721267,2.038345905803827,0.6867447075706943,0.9521276787756231,0.782853545722591,1.5154489509283877,2.482729617944587,3.5220711899423724,22.396861292961585,2.428347760869936
348,13.195811089137331,1.0253433977761348,2.682885463369581,1.9024316867962319,1.4010746586025877,0.590399982588698,0.8923509389786126,0.4046689559420934,2.9894276773454598,2.755136675876874,3.2679247579743826,3.1764745749538505,6.057955145317994
349,7.832887713013637,0.5584285693879939,4.213115370420624,2.2092252241951127,10.85337309609056,0.6111852768556029,0.7145970513951795,0.8567074913875737,5.769091917474375,1.8443183904964404,3.369434585214016,7.90130978900929,3.4773466651127283
350,20.862811183369438,1.085958609518064,1.9445814249108695,1.093230717865017,3.2663447722214687,0.30772017580155164,0.646207520806066,0.755035806803822,3.2762616573904593,4.487545032382242,3.686829442809004,5.428564975698208,4.769205696840526
351,15.94714219611283,0.5894860732256811,3.7914069716476377,0.5756749204158994,4.812856791401845,0.4314549824984771,0.6855709636559206,0.8477414889965579,1.528147599104495,2.481042348287299,4.881939218047621,11.31718945079163,3.5328284157029843
352,6.74041869261347,0.6752268776533765,4.716078277457176,0.6853643524756972,3.5812413787731243,0.847665415947891,1.4454589917031309,0.21013149352298288,2.2372701653820237,1.9172788767947184,7.735660183639991,5.444642951748753,4.319968751719071
353,17.939951530301947,0.637890603112038,2.7122233421157014,1.032778678272652,10.410184303127627,0.34060202370661824,1.6582132359187085,0.3038847196609429,1.2933852926363019,3.593176496292129,2.7298282267892557,6.731915172782982,6.414439326901384
354,8.68371248199021,0.9095295784985459,3.4600786689455365,1.210872407146694,1.5167704032939988,1.0117020195422468,0.8539363052974652,0.2837525414657909,1.136269707853873,3.389939747305603,4.246983885072055,10.801617067172039,4.162003084133448
355,10.548618735816968,0.5199146995552987,1.7367980478959906,0.7566006150438498,7.885811161936117,0.5265698990122721,1.4681042740544936,0.4754200946387276,0.6358178818458021,5.277256750077641,3.329484494683096,13.70828493052001,3.876791125932198
356,11.590941850837986,0.5773683564323072,2.118685244909033,1.3395116967106766,1.9266984294396425,0.9556305434716341,1.000748016808953,0.16824516467297765,1.9383900749833067,3.5520746397846032,10.00414171765226,9.85743506742233,3.934503938628148
357,15.039679284130708,0.899230046892566,2.231982430744661,0.7983895986381527,2.7211487573894377,0.36280167527838414,0.8020386247369069,0.282682217626156,1.1280332541103046,2.274676189958587,3.118672386327821,11.192503633727172,3.4514544092741337
358,12.066218018363912,0.8910220066341463,1.4612985097267805,0.4960378035905826,2.344067884152346,0.43149119791905427,0.6675299471449788,0.16274948392457653,1.4284217414213396,3.909304359263725,5.345141519699176,5.785702758548522,2.971316335815596
359,33.855719492239615,0.6734322552211152,2.6488717655455396,1.2264163717071588,1.8768144304225924,0.9124666692878638,0.6792833931116392,0.16794995812936547,3.0165387769595666,3.1053061052442588,5.8653716846985615,2.811386079055473,3.8327425576921916
360,7.2273483472434386,0.8775457247354767,9.864424734030212,0.8293463474542363,4.354415559734493,0.6234496438039334,0.9465619087371007,0.2964178705671377,1.8369134540149936,3.905353788149212,2.9821404779446317,5.973294626328376,3.1640989814723266
361,16.10298590390413,0.5342456649061815,4.036541488769396,0.8726913840778479,4.149257810079825,0.6900266386687336,1.9509132462117649,0.39784115809841225,1.3639562020234746,6.1842548176516345,2.0614675862780754,6.433526544950142,3.8698074074107027
362,12.272555566306812,0.5219234622974669,5.858539250224912,0.6161795969378498,4.970691058723941,1.2118951168236627,1.1508159975195325,0.21002510776285852,1.7135534855578793,4.2342237010880845,2.4318869130925953,12.007601414586102,3.324666623712965
363,13.522016886763538,0.6124711756746629,2.7522669324789795,0.37525394253649597,4.138164450326949,0.7449195205776344,0.8173836852781273,0.30108155677853654,2.1331056464677514,3.311395948442173,2.9953236543877724,8.261788570459297,3.4200153556545643
364,11.780927999247947,0.6089121394918753,1.5086428988415714,0.5683554156702426,5.023090690519364,0.7626583014073628,1.3841704068358733,0.49836677135601987,3.2471312268341768,2.2689586297987114,4.015337016899245,7.127244496282056,3.8637887691142923
365,8.921514562126324,0.7003996815741639,1.675596765172893,0.9459768216304547,5.005940932712961,0.29288844350024673,0.8116013061578566,0.36028599624557706,2.319535797732563,0.9127169528448973,3.259993838745749,9.097125489013443,4.189605739738449
366,14.088474577299818,0.48494401082137734,7.88093708624115,0.47012243997905023,2.8140509187224385,1.0687728397631633,0.6035419928455362,0.3119791931189021,3.292244830579786,3.2112660742109242,5.237272037388287,5.857923607682902,5.428853069731111
367,10.83644368268027,0.4851508405367744,1.3813959284102306,0.7978268775108944,4.866801942113465,0.521924066536178,1.365544489006818,0.4014760840491529,3.8792964033946005,2.9048188566304285,9.774334104142923,6.40298105739782,4.472847070496507
368,8.779994342734804,0.5315636178070146,3.464226535619795,1.5484895074467362,8.464739119705547,0.3577860652510803,0.6434522984694321,0.33129100726816696,1.4524553007935583,3.180781458126908,3.07652298478368,13.133631509940003,4.78857337080057
369,15.953923329290273,0.5039660307339717,5.93260203402014,0.40994037958394874,2.447050231170699,0.7401190971485353,0.7342320205734024,0.2657777892131511,3.0569988297150235,2.3893286828300293,2.3487230060407787,4.049422757768868,1.980602191144191
370,11.084952463760006,0.38316449399788893,8.728968191019014,0.42258867379921045,9.50781168380529,0.8444786502481694,0.7924331858676404,0.31994142573744466,1.390349028760389,2.339219219626448,5.168039860480767,7.335635344392554,4.776006337661249
371,8.428061629391554,0.6631120151792819,3.2475457977630358,0.9762640644605548,6.723480232505732,0.6946563007907347,1.0043172103729472,0.21838262923714696,3.3685422052104665,3.257803189446427,2.726245539069581,4.177613002471874,3.7624411278340855
372,16.648873563860462,0.8488455461612695,9.526028098494987,0.29233733430989706,2.4301536368250476,0.49849482689805164,0.531930276547827,0.7873535286571477,2.5229813070495326,4.172647123747928,5.233142495228489,11.442115043161065,3.2621195813769783
